Exchange,UniqueNo,SchemeCode,RTASchemeCode,AMCSchemeCode,ISINNO,SchemeType,SchemePlan,MinimumPurchaseAmount,AdditionalPurchaseAmountMultiple,MaximumPurchaseAmount,DividendReinvestmentFlag,SIPFLAG,STPFLAG,SWPFlag,SwitchFLAG,SETTLEMENTTYPE,StartDate,ExitLoadFlag,ExitLoad,LockinPeriodFlag,LockinPeriod,ChannelPartnerCode
B,41307,FR810-GR,810,810,INF090I01QK0,DEBT,NORMAL,5000,1,0,Z,N,N,N,N,MF,22-10-2018 00:00:00,N,0,N,0,810
B,41308,FR811-DP,811,811,INF090I01QO2,DEBT,DIRECT,5000,1,0,N,N,N,N,N,MF,22-10-2018 00:00:00,N,0,N,0,811
B,41309,FR812-GR,812,812,INF090I01QN4,DEBT,DIRECT,5000,1,0,Z,N,N,N,N,MF,22-10-2018 00:00:00,N,0,N,0,812
B,41310,FR813-DP,813,813,INF090I01QM6,DEBT,NORMAL,5000,1,0,N,N,N,N,N,MF,22-10-2018 00:00:00,N,0,N,0,813
B,41311,FR814-DP,814,814,INF090I01QP9,DEBT,DIRECT,5000,1,0,N,N,N,N,N,MF,22-10-2018 00:00:00,N,0,N,0,814
B,41312,FR815-DP,815,815,INF090I01QR5,DEBT,NORMAL,5000,1,0,N,N,N,N,N,MF,19-11-2018 00:00:00,N,0,N,0,815
B,41313,FR816-GR,816,816,INF090I01QQ7,DEBT,NORMAL,5000,1,0,Z,N,N,N,N,MF,19-11-2018 00:00:00,N,0,N,0,816
B,41314,FR817-DP,817,817,INF090I01QU9,DEBT,DIRECT,5000,1,0,N,N,N,N,N,MF,19-11-2018 00:00:00,N,0,N,0,817
B,41315,FR818-GR,818,818,INF090I01QT1,DEBT,DIRECT,5000,1,0,Z,N,N,N,N,MF,19-11-2018 00:00:00,N,0,N,0,818
B,41316,FR819-DP,819,819,INF090I01QS3,DEBT,NORMAL,5000,1,0,N,N,N,N,N,MF,19-11-2018 00:00:00,N,0,N,0,819
B,41317,FR820-DP,820,820,INF090I01QV7,DEBT,DIRECT,5000,1,0,N,N,N,N,N,MF,19-11-2018 00:00:00,N,0,N,0,820
B,41318,FR821-DP,821,821,INF090I01QX3,DEBT,NORMAL,5000,1,0,N,N,N,N,N,MF,12-12-2018 00:00:00,N,0,N,0,821
B,41319,FR822-GR,822,822,INF090I01QW5,DEBT,NORMAL,5000,1,0,Z,N,N,N,N,MF,12-12-2018 00:00:00,N,0,N,0,822
B,41320,FR823-DP,823,823,INF090I01RA9,DEBT,DIRECT,5000,1,0,N,N,N,N,N,MF,12-12-2018 00:00:00,N,0,N,0,823
B,41321,FR824-GR,824,824,INF090I01QZ8,DEBT,DIRECT,5000,1,0,Z,N,N,N,N,MF,12-12-2018 00:00:00,N,0,N,0,824
B,41322,FR825-DP,825,825,INF090I01QY1,DEBT,NORMAL,5000,1,0,N,N,N,N,N,MF,12-12-2018 00:00:00,N,0,N,0,825
B,41323,FR826-DP,826,826,INF090I01RB7,DEBT,DIRECT,5000,1,0,N,N,N,N,N,MF,12-12-2018 00:00:00,N,0,N,0,826
B,41489,FR827-DP,827,827,INF090I01RD3,DEBT,NORMAL,5000,1,0,N,N,N,N,N,MF,01-01-2019 00:00:00,N,0,N,0,827
B,41490,FR828-GR,828,828,INF090I01RC5,DEBT,NORMAL,5000,1,0,Z,N,N,N,N,MF,01-01-2019 00:00:00,N,0,N,0,828
B,41491,FR829-DP,829,829,INF090I01RG6,DEBT,DIRECT,5000,1,0,N,N,N,N,N,MF,01-01-2019 00:00:00,N,0,N,0,829
B,41492,FR830-GR,830,830,INF090I01RF8,DEBT,DIRECT,5000,1,0,Z,N,N,N,N,MF,01-01-2019 00:00:00,N,0,N,0,830
B,41493,FR831-DP,831,831,INF090I01RE1,DEBT,NORMAL,5000,1,0,N,N,N,N,N,MF,01-01-2019 00:00:00,N,0,N,0,831
B,41494,FR832-DP,832,832,INF090I01RH4,DEBT,DIRECT,5000,1,0,N,N,N,N,N,MF,01-01-2019 00:00:00,N,0,N,0,832
B,41495,FR833-DP,833,833,INF090I01RJ0,DEBT,NORMAL,5000,1,0,N,N,N,N,N,MF,14-01-2019 00:00:00,N,0,N,0,833
B,41496,FR834-GR,834,834,INF090I01RI2,DEBT,NORMAL,5000,1,0,Z,N,N,N,N,MF,14-01-2019 00:00:00,N,0,N,0,834
B,41497,FR835-DP,835,835,INF090I01RM4,DEBT,DIRECT,5000,1,0,N,N,N,N,N,MF,14-01-2019 00:00:00,N,0,N,0,835
B,41498,FR836-GR,836,836,INF090I01RL6,DEBT,DIRECT,5000,1,0,Z,N,N,N,N,MF,14-01-2019 00:00:00,N,0,N,0,836
B,41499,FR837-DP,837,837,INF090I01RK8,DEBT,NORMAL,5000,1,0,N,N,N,N,N,MF,14-01-2019 00:00:00,N,0,N,0,837
B,41500,FR838-DP,838,838,INF090I01RN2,DEBT,DIRECT,5000,1,0,N,N,N,N,N,MF,14-01-2019 00:00:00,N,0,N,0,838
B,41501,FR839-DP,839,839,INF090I01RP7,INCOME,NORMAL,5000,0.01,0,N,N,N,N,N,MF,07-02-2019 00:00:00,N,0,N,0,839
B,41502,FR840-GR,840,840,INF090I01RO0,INCOME,NORMAL,5000,0.01,0,Z,N,N,N,N,MF,07-02-2019 00:00:00,N,0,N,0,840
B,41503,FR841-DP,841,841,INF090I01RS1,INCOME,DIRECT,5000,0.01,0,N,N,N,N,N,MF,07-02-2019 00:00:00,N,0,N,0,841
B,41504,FR842-GR,842,842,INF090I01RR3,INCOME,DIRECT,5000,0.01,0,Z,N,N,N,N,MF,07-02-2019 00:00:00,N,0,N,0,842
B,41505,FR843-DP,843,843,INF090I01RQ5,INCOME,NORMAL,5000,0.01,0,N,N,N,N,N,MF,07-02-2019 00:00:00,N,0,N,0,843
B,41506,FR844-DP,844,844,INF090I01RT9,INCOME,DIRECT,5000,0.01,0,N,N,N,N,N,MF,07-02-2019 00:00:00,N,0,N,0,844
B,41507,FR845-DP,845,845,INF090I01RV5,INCOME,NORMAL,5000,0.01,0,N,N,N,N,N,MF,20-02-2019 00:00:00,N,0,N,0,845
B,41508,FR846-GR,846,846,INF090I01RU7,INCOME,NORMAL,5000,0.01,0,Z,N,N,N,N,MF,20-02-2019 00:00:00,N,0,N,0,846
B,41509,FR847-DP,847,847,INF090I01RY9,INCOME,DIRECT,5000,0.01,0,N,N,N,N,N,MF,20-02-2019 00:00:00,N,0,N,0,847
B,41510,FR848-GR,848,848,INF090I01RX1,INCOME,DIRECT,5000,0.01,0,Z,N,N,N,N,MF,20-02-2019 00:00:00,N,0,N,0,848
B,41511,FR849-DP,849,849,INF090I01RW3,INCOME,NORMAL,5000,0.01,0,N,N,N,N,N,MF,20-02-2019 00:00:00,N,0,N,0,849
B,41512,FR850-DP,850,850,INF090I01RZ6,INCOME,DIRECT,5000,0.01,0,N,N,N,N,N,MF,20-02-2019 00:00:00,N,0,N,0,850
B,41513,FR851-DP,851,851,INF090I01SB5,INCOME,NORMAL,5000,0.01,0,N,N,N,N,N,MF,01-03-2019 00:00:00,N,0,N,0,851
B,41514,FR852-GR,852,852,INF090I01SA7,INCOME,NORMAL,5000,0.01,0,Z,N,N,N,N,MF,01-03-2019 00:00:00,N,0,N,0,852
B,41515,FR853-DP,853,853,INF090I01SE9,INCOME,DIRECT,5000,0.01,0,N,N,N,N,N,MF,01-03-2019 00:00:00,N,0,N,0,853
B,41516,FR854-GR,854,854,INF090I01SD1,INCOME,DIRECT,5000,0.01,0,Z,N,N,N,N,MF,01-03-2019 00:00:00,N,0,N,0,854
B,41517,FR855-DP,855,855,INF090I01SC3,INCOME,NORMAL,5000,0.01,0,N,N,N,N,N,MF,01-03-2019 00:00:00,N,0,N,0,855
B,41518,FR856-DP,856,856,INF090I01SF6,INCOME,DIRECT,5000,0.01,0,N,N,N,N,N,MF,01-03-2019 00:00:00,N,0,N,0,856
B,41519,FR857-DP,857,857,INF090I01SH2,INCOME,NORMAL,5000,0.01,0,N,N,N,N,N,MF,11-03-2019 00:00:00,N,0,N,0,857
B,41520,FR858-GR,858,858,INF090I01SG4,INCOME,NORMAL,5000,0.01,0,Z,N,N,N,N,MF,11-03-2019 00:00:00,N,0,N,0,858
B,41521,FR859-DP,859,859,INF090I01SK6,INCOME,DIRECT,5000,0.01,0,N,N,N,N,N,MF,11-03-2019 00:00:00,N,0,N,0,859
B,41522,FR860-GR,860,860,INF090I01SJ8,INCOME,DIRECT,5000,0.01,0,Z,N,N,N,N,MF,11-03-2019 00:00:00,N,0,N,0,860
B,41523,FR861-DP,861,861,INF090I01SI0,INCOME,NORMAL,5000,0.01,0,N,N,N,N,N,MF,11-03-2019 00:00:00,N,0,N,0,861
B,41524,FR862-DP,862,862,INF090I01SL4,INCOME,DIRECT,5000,0.01,0,N,N,N,N,N,MF,11-03-2019 00:00:00,N,0,N,0,862
B,41534,FR863-DR,863,863,INF090I01SM2,LIQUID,NORMAL,5000,1,0,Y,Y,Y,Y,Y,T1,10-05-2019 00:00:00,N,0,N,0,863
B,41535,FR863-DR-L0,863,863,INF090I01SM2,LIQUID,NORMAL,5000,1,0,Y,N,N,N,N,L0,10-05-2019 00:00:00,N,0,N,0,863
B,41536,FR864-GR,864,864,INF090I01SO8,LIQUID,NORMAL,5000,1,0,Z,Y,Y,Y,Y,T1,10-05-2019 00:00:00,N,0,N,0,864
B,41537,FR864-GR-L0,864,864,INF090I01SO8,LIQUID,NORMAL,5000,1,0,Z,N,N,N,N,L0,10-05-2019 00:00:00,N,0,N,0,864
B,41538,FR865-DR,865,865,INF090I01ST7,LIQUID,DIRECT,5000,1,0,Y,Y,Y,Y,Y,T1,10-05-2019 00:00:00,N,0,N,0,865
B,41539,FR865-DR-L0,865,865,INF090I01ST7,LIQUID,DIRECT,5000,1,0,Y,N,N,N,N,L0,10-05-2019 00:00:00,N,0,N,0,865
B,41540,FR866-GR,866,866,INF090I01SS9,LIQUID,DIRECT,5000,1,0,Z,Y,Y,Y,Y,T1,10-05-2019 00:00:00,N,0,N,0,866
B,41541,FR866-GR-L0,866,866,INF090I01SS9,LIQUID,DIRECT,5000,1,0,Z,N,N,N,N,L0,10-05-2019 00:00:00,N,0,N,0,866
B,41542,FR867-DP,867,867,INF090I01SN0,LIQUID,NORMAL,5000,1,0,N,Y,Y,Y,Y,T1,10-05-2019 00:00:00,N,0,N,0,867
B,41543,FR867-DP-L0,867,867,INF090I01SN0,LIQUID,NORMAL,5000,1,0,N,N,N,N,N,L0,10-05-2019 00:00:00,N,0,N,0,867
B,41544,FR867-DR,867,867,INF090I01SP5,LIQUID,NORMAL,5000,1,0,Y,Y,Y,Y,Y,T1,10-05-2019 00:00:00,N,0,N,0,867
B,41545,FR867-DR-L0,867,867,INF090I01SP5,LIQUID,NORMAL,5000,1,0,Y,N,N,N,N,L0,10-05-2019 00:00:00,N,0,N,0,867
B,41546,FR868-DP,868,868,INF090I01SR1,LIQUID,DIRECT,5000,1,0,N,Y,Y,Y,Y,T1,10-05-2019 00:00:00,N,0,N,0,868
B,41547,FR868-DP-L0,868,868,INF090I01SR1,LIQUID,DIRECT,5000,1,0,N,N,N,N,N,L0,10-05-2019 00:00:00,N,0,N,0,868
B,41548,FR868-DR,868,868,INF090I01SQ3,LIQUID,DIRECT,5000,1,0,Y,Y,Y,Y,Y,T1,10-05-2019 00:00:00,N,0,N,0,868
B,41549,FR868-DR-L0,868,868,INF090I01SQ3,LIQUID,DIRECT,5000,1,0,Y,N,N,N,N,L0,10-05-2019 00:00:00,N,0,N,0,868
B,41550,FR869-DP,869,869,INF090I01SV3,DEBT,NORMAL,5000,0.01,0,N,N,N,N,N,MF,18-07-2019 00:00:00,N,0,N,0,869
B,41551,FR870-GR,870,870,INF090I01SU5,DEBT,NORMAL,5000,0.01,0,Z,N,N,N,N,MF,18-07-2019 00:00:00,N,0,N,0,870
B,41552,FR871-DP,871,871,INF090I01SY7,DEBT,DIRECT,5000,0.01,0,N,N,N,N,N,MF,18-07-2019 00:00:00,N,0,N,0,871
B,41559,FR872-GR,872,872,INF090I01SX9,DEBT,DIRECT,5000,0.01,0,Z,N,N,N,N,MF,18-07-2019 00:00:00,N,0,N,0,872
B,41560,FR873-DP,873,873,INF090I01SW1,DEBT,NORMAL,5000,0.01,0,N,N,N,N,N,MF,18-07-2019 00:00:00,N,0,N,0,873
B,41561,FR874-DP,874,874,INF090I01SZ4,DEBT,DIRECT,5000,0.01,0,N,N,N,N,N,MF,18-07-2019 00:00:00,N,0,N,0,874
B,2295,FT405-DP,405,405,INF090I01ES9,DEBT,NORMAL,5000,1,0,N,Y,Y,Y,Y,T1,15-12-2011 00:00:00,N,0,N,0,FICRFDP
B,4497,FT405-DP-L1,405,405,INF090I01ES9,DEBT,NORMAL,200000,1,0,N,N,N,N,N,L1,15-12-2011 00:00:00,N,0,N,0,FICRFDP
B,2294,FT405-DR,405,405,INF090I01ER1,DEBT,NORMAL,5000,1,0,Y,Y,Y,Y,Y,T1,15-12-2011 00:00:00,N,0,N,0,FICRFDP
B,4498,FT405-DR-L1,405,405,INF090I01ER1,DEBT,NORMAL,200000,1,0,Y,N,N,N,N,L1,15-12-2011 00:00:00,N,0,N,0,FICRFDP
B,2296,FT406-GR,406,406,INF090I01ET7,DEBT,NORMAL,5000,1,0,Z,Y,Y,Y,Y,T1,15-12-2011 00:00:00,N,0,N,0,FICRFGP
B,4499,FT406-GR-L1,406,406,INF090I01ET7,DEBT,NORMAL,200000,1,0,Z,N,N,N,N,L1,15-12-2011 00:00:00,N,0,N,0,FICRFGP
B,11639,FT614-DP,614,614,INF090I01LF1,FOF,NORMAL,5000,1,0,N,Y,Y,Y,Y,T4,05-12-2014 00:00:00,N,0,N,0,FIMASDP
B,11869,FT614-DP-L1,614,614,INF090I01LF1,FOF,NORMAL,200000,1,0,N,Y,N,N,N,L1,05-12-2014 00:00:00,N,0,N,0,FIMASDP
B,11640,FT614-DR,614,614,INF090I01LG9,FOF,NORMAL,5000,1,0,Y,Y,Y,Y,Y,T4,05-12-2014 00:00:00,N,0,N,0,FIMASDP
B,11870,FT614-DR-L1,614,614,INF090I01LG9,FOF,NORMAL,200000,1,0,Y,Y,N,N,N,L1,05-12-2014 00:00:00,N,0,N,0,FIMASDP
B,11641,FT615-GR,615,615,INF090I01LE4,FOF,NORMAL,5000,1,0,Z,Y,Y,Y,Y,T4,05-12-2014 00:00:00,N,0,N,0,FIMASGP
B,11871,FT615-GR-L1,615,615,INF090I01LE4,FOF,NORMAL,200000,1,0,Z,Y,N,N,N,L1,05-12-2014 00:00:00,N,0,N,0,FIMASGP
B,11872,FT616-DP,616,616,INF090I01LI5,FOF,DIRECT,5000,1,0,N,Y,Y,Y,Y,T3,05-12-2014 00:00:00,N,0,N,0,FIMASDP
B,41562,FT616-DP-L1,616,616,INF090I01LI5,FOF,DIRECT,200000,1,0,N,Y,N,N,N,L1,26-02-2019 00:00:00,N,0,N,0,FIMASDP
B,11873,FT616-DR,616,616,INF090I01LJ3,FOF,DIRECT,5000,1,0,Y,Y,Y,Y,Y,T3,05-12-2014 00:00:00,N,0,N,0,FIMASDP
B,41563,FT616-DR-L1,616,616,INF090I01LJ3,FOF,DIRECT,200000,1,0,Y,Y,N,N,N,L1,26-02-2019 00:00:00,N,0,N,0,FIMASDP
B,11874,FT617-GR,617,617,INF090I01LH7,FOF,DIRECT,5000,1,0,Z,Y,Y,Y,Y,T3,05-12-2014 00:00:00,N,0,N,0,FIMASGP
B,41324,FT617-GR-L1,617,617,INF090I01LH7,FOF,DIRECT,200000,1,0,Z,Y,N,N,N,L1,26-02-2019 00:00:00,N,0,N,0,FIMASGP
B,9924,FT705-DP,705,705,INF090I01KV0,FOF,NORMAL,5000,1,0,N,N,Y,Y,Y,T5,11-06-2014 00:00:00,N,0,N,0,FFEGFDP
B,9925,FT705-DP-L1,705,705,INF090I01KV0,FOF,NORMAL,200000,1,0,N,N,N,N,N,L1,11-06-2014 00:00:00,N,0,N,0,FFEGFDP
B,9926,FT705-DR,705,705,INF090I01KW8,FOF,NORMAL,5000,1,0,Y,N,Y,Y,Y,T5,11-06-2014 00:00:00,N,0,N,0,FFEGFDP
B,9927,FT705-DR-L1,705,705,INF090I01KW8,FOF,NORMAL,200000,1,0,Y,N,N,N,N,L1,11-06-2014 00:00:00,N,0,N,0,FFEGFDP
B,9928,FT706-GR,706,706,INF090I01KU2,FOF,NORMAL,5000,1,0,Z,N,Y,Y,Y,T5,11-06-2014 00:00:00,N,0,N,0,FFEGFGP
B,9929,FT706-GR-L1,706,706,INF090I01KU2,FOF,NORMAL,200000,1,0,Z,N,N,N,N,L1,11-06-2014 00:00:00,N,0,N,0,FFEGFGP
B,9930,FT707-DP,707,707,INF090I01KY4,FOF,DIRECT,5000,1,0,N,Y,Y,Y,Y,T5,11-06-2014 00:00:00,N,0,N,0,FFEGFDP
B,41325,FT707-DP-L1,707,707,INF090I01KY4,FOF,DIRECT,200000,1,0,N,Y,N,N,N,L1,26-02-2019 00:00:00,N,0,N,0,FFEGFDP
B,9931,FT707-DR,707,707,INF090I01KZ1,FOF,DIRECT,5000,1,0,Y,Y,Y,Y,Y,T5,11-06-2014 00:00:00,N,0,N,0,FFEGFDP
B,41326,FT707-DR-L1,707,707,INF090I01KZ1,FOF,DIRECT,200000,1,0,Y,Y,N,N,N,L1,26-02-2019 00:00:00,N,0,N,0,FFEGFDP
B,9932,FT708-GR,708,708,INF090I01KX6,FOF,DIRECT,5000,1,0,Z,Y,Y,Y,Y,T5,11-06-2014 00:00:00,N,0,N,0,FFEGFGP
B,41327,FT708-GR-L1,708,708,INF090I01KX6,FOF,DIRECT,200000,1,0,Z,Y,N,N,N,L1,26-02-2019 00:00:00,N,0,N,0,FFEGFGP
B,819,FTIFIBCF-DP,6,6,INF090I01155,EQUITY,NORMAL,5000,1,0,N,N,N,N,Y,MF,04-12-2020 00:00:00,N,0,N,0,128SSDP
B,4500,FTIFIBCF-DP-L1,006,006,INF090I01155,EQUITY,NORMAL,200000,1,0,N,N,N,N,N,L1,19-07-2010 00:00:00,N,0,N,0,FIBCFDP
B,820,FTIFIBCF-DR,6,6,INF090I01163,EQUITY,NORMAL,5000,1,0,Y,N,N,N,Y,MF,04-12-2020 00:00:00,N,0,N,0,128SSDP
B,4501,FTIFIBCF-DR-L1,006,006,INF090I01163,EQUITY,NORMAL,200000,1,0,Y,N,N,N,N,L1,19-07-2010 00:00:00,N,0,N,0,FIBCFDP
B,822,FTIFIBCF-GR,38,38,INF090I01171,EQUITY,NORMAL,5000,1,0,Z,N,N,N,Y,MF,04-12-2020 00:00:00,N,0,N,0,128SSGP
B,4502,FTIFIBCF-GR-L1,038,38,INF090I01171,EQUITY,NORMAL,200000,1,0,Z,N,N,N,N,L1,19-07-2010 00:00:00,N,0,N,0,FIBCFGP
B,835,FTIFIFCAP-DP,200,200,INF090I01189,EQUITY,NORMAL,5000,1,0,N,Y,Y,Y,Y,T3,19-07-2010 00:00:00,N,0,N,0,FIEAFDP
B,4503,FTIFIFCAP-DP-L1,200,200,INF090I01189,EQUITY,NORMAL,200000,1,0,N,N,N,N,N,L1,19-07-2010 00:00:00,N,0,N,0,FIEAFDP
B,836,FTIFIFCAP-DR,200,200,INF090I01197,EQUITY,NORMAL,5000,1,0,Y,Y,Y,Y,Y,T3,19-07-2010 00:00:00,N,0,N,0,FIEAFDP
B,4504,FTIFIFCAP-DR-L1,200,200,INF090I01197,EQUITY,NORMAL,200000,1,0,Y,N,N,N,N,L1,19-07-2010 00:00:00,N,0,N,0,FIEAFDP
B,837,FTIFIFCAP-GR,201,201,INF090I01205,EQUITY,NORMAL,5000,1,0,Z,Y,Y,Y,Y,T3,19-07-2010 00:00:00,N,0,N,0,FIEAFGP
B,4505,FTIFIFCAP-GR-L1,201,201,INF090I01205,EQUITY,NORMAL,200000,1,0,Z,N,N,N,N,L1,19-07-2010 00:00:00,N,0,N,0,FIEAFGP
B,817,FTIFIPP-DP,002,002,INF090I01213,EQUITY,NORMAL,5000,1,0,N,Y,Y,Y,Y,T3,19-07-2010 00:00:00,N,0,N,0,FIEFDP
B,4506,FTIFIPP-DP-L1,002,002,INF090I01213,EQUITY,NORMAL,200000,1,0,N,N,N,N,N,L1,19-07-2010 00:00:00,N,0,N,0,FIEFDP
B,818,FTIFIPP-DR,002,002,INF090I01221,EQUITY,NORMAL,5000,1,0,Y,Y,Y,Y,Y,T3,19-07-2010 00:00:00,N,0,N,0,FIEFDP
B,4507,FTIFIPP-DR-L1,002,002,INF090I01221,EQUITY,NORMAL,200000,1,0,Y,N,N,N,N,L1,19-07-2010 00:00:00,N,0,N,0,FIEFDP
B,821,FTIFIPP-GR,037,037,INF090I01239,EQUITY,NORMAL,5000,1,0,Z,Y,Y,Y,Y,T3,19-07-2010 00:00:00,N,0,N,0,FIEFGP
B,4508,FTIFIPP-GR-L1,037,37,INF090I01239,EQUITY,NORMAL,200000,1,0,Z,N,N,N,N,L1,19-07-2010 00:00:00,N,0,N,0,FIEFGP
B,832,FTIFTDPEF-DP,171,171,INF090I01247,FOF,NORMAL,5000,1,0,N,Y,Y,Y,Y,T3,19-07-2010 00:00:00,N,0,N,0,FDPEFDP
B,4509,FTIFTDPEF-DP-L1,171,171,INF090I01247,FOF,NORMAL,200000,1,0,N,N,N,N,N,L1,19-07-2010 00:00:00,N,0,N,0,FDPEFDP
B,833,FTIFTDPEF-DR,171,171,INF090I01254,FOF,NORMAL,5000,1,0,Y,Y,Y,Y,Y,T3,19-07-2010 00:00:00,N,0,N,0,FDPEFDP
B,4510,FTIFTDPEF-DR-L1,171,171,INF090I01254,FOF,NORMAL,200000,1,0,Y,N,N,N,N,L1,19-07-2010 00:00:00,N,0,N,0,FDPEFDP
B,834,FTIFTDPEF-GR,172,172,INF090I01262,FOF,NORMAL,5000,1,0,Z,Y,Y,Y,Y,T3,19-07-2010 00:00:00,N,0,N,0,FDPEFGP
B,4511,FTIFTDPEF-GR-L1,172,172,INF090I01262,FOF,NORMAL,200000,1,0,Z,N,N,N,N,L1,19-07-2010 00:00:00,N,0,N,0,FDPEFGP
B,829,FTIGF-DP,154,154,INF090I01270,EQUITY,NORMAL,5000,1,0,N,Y,Y,Y,Y,T3,19-07-2010 00:00:00,N,0,N,0,TIVFDP
B,4512,FTIGF-DP-L1,154,154,INF090I01270,EQUITY,NORMAL,200000,1,0,N,N,N,N,N,L1,19-07-2010 00:00:00,N,0,N,0,TIVFDP
B,830,FTIGF-DR,154,154,INF090I01288,EQUITY,NORMAL,5000,1,0,Y,Y,Y,Y,Y,T3,19-07-2010 00:00:00,N,0,N,0,TIVFDP
B,4513,FTIGF-DR-L1,154,154,INF090I01288,EQUITY,NORMAL,200000,1,0,Y,N,N,N,N,L1,19-07-2010 00:00:00,N,0,N,0,TIVFDP
B,831,FTIGF-GR,170,170,INF090I01296,EQUITY,NORMAL,5000,1,0,Z,Y,Y,Y,Y,T3,19-07-2010 00:00:00,N,0,N,0,TIVFGP
B,4514,FTIGF-GR-L1,170,170,INF090I01296,EQUITY,NORMAL,200000,1,0,Z,N,N,N,N,L1,19-07-2010 00:00:00,N,0,N,0,TIVFGP
B,1014,FTIIODP-DP,392,FTI,INF090I01452,DEBT,NORMAL,5000,1,0,N,Y,Y,Y,Y,T1,07-05-2012 00:00:00,N,0,N,0,FIIOFDP
B,4515,FTIIODP-DP-L1,392,FTI,INF090I01452,DEBT,NORMAL,200000,1,0,N,N,N,N,N,L1,07-05-2012 00:00:00,N,0,N,0,FIIOFDP
B,1015,FTIIODR-DR,392,FTI,INF090I01460,DEBT,NORMAL,5000,1,0,Y,Y,Y,Y,Y,T1,07-05-2012 00:00:00,N,0,N,0,FIIOFDP
B,4516,FTIIODR-DR-L1,392,FTI,INF090I01460,DEBT,NORMAL,200000,1,0,Y,N,N,N,N,L1,07-05-2012 00:00:00,N,0,N,0,FIIOFDP
B,1016,FTIIOGP-GR,393,FTI,INF090I01445,DEBT,NORMAL,5000,1,0,Z,Y,Y,Y,Y,T1,07-05-2012 00:00:00,N,0,N,0,FIIOFGP
B,4517,FTIIOGP-GR-L1,393,FTI,INF090I01445,DEBT,NORMAL,200000,1,0,Z,N,N,N,N,L1,07-05-2012 00:00:00,N,0,N,0,FIIOFGP
B,823,FTITISTIP-GR,104,104,INF090I01304,DEBT,NORMAL,5000,1,0,Z,Y,Y,Y,Y,T1,19-07-2010 00:00:00,N,0,N,0,FISTIPGP
B,4518,FTITISTIP-GR-L1,104,104,INF090I01304,DEBT,NORMAL,200000,1,0,Z,N,N,N,N,L1,19-07-2010 00:00:00,N,0,N,0,FISTIPGP
B,840,FTITISTIPIP-DP-M,215,215,INF090I01387,DEBT,NORMAL,10000,1,0,N,N,N,N,N,T1,19-07-2010 00:00:00,N,0,N,0,FISTIPIPMDP
B,841,FTITISTIPIP-DR-M,215,215,INF090I01395,DEBT,NORMAL,10000000,1,0,Y,N,N,N,N,T1,19-07-2010 00:00:00,N,0,N,0,FISTIPIPMDP
B,839,FTITISTIPIP-DR-W,214,214,INF090I01379,DEBT,NORMAL,100000,1,0,Y,N,N,N,N,T1,19-07-2010 00:00:00,N,0,N,0,FISTIPIPWDP
B,838,FTITISTIPIP-GR,213,213,INF090I01361,DEBT,NORMAL,10000,1,0,Z,N,Y,Y,Y,T1,19-07-2010 00:00:00,N,0,N,0,FISTIPIPGP
B,826,FTITISTIPM-DP-M,106,106,INF090I01338,DEBT,NORMAL,5000,1,0,N,Y,Y,Y,Y,T1,19-07-2010 00:00:00,N,0,N,0,FISTIPMDP
B,4519,FTITISTIPM-DP-M-L1,106,106,INF090I01338,DEBT,NORMAL,200000,1,0,N,N,N,N,N,L1,19-07-2010 00:00:00,N,0,N,0,FISTIPMDP
B,827,FTITISTIPM-DR-M,106,106,INF090I01346,DEBT,NORMAL,5000,1,0,Y,Y,Y,Y,Y,T1,19-07-2010 00:00:00,N,0,N,0,FISTIPMDP
B,4520,FTITISTIPM-DR-M-L1,106,106,INF090I01346,DEBT,NORMAL,200000,1,0,Y,N,N,N,N,L1,19-07-2010 00:00:00,N,0,N,0,FISTIPMDP
B,36678,FTITISTIPM-DRM-DR,106,106,INF090I01346,DEBT,NORMAL,5000,10,0,Y,Y,Y,Y,Y,T1,14-06-2017 00:00:00,Y,0,N,1,106
B,824,FTITISTIPQ-DP-Q,105,105,INF090I01312,DEBT,NORMAL,5000,1,0,N,Y,Y,Y,Y,T1,19-07-2010 00:00:00,N,0,N,0,FISTIPQDP
B,4521,FTITISTIPQ-DP-Q-L1,105,105,INF090I01312,DEBT,NORMAL,200000,1,0,N,N,N,N,N,L1,19-07-2010 00:00:00,N,0,N,0,FISTIPQDP
B,825,FTITISTIPQ-DR-Q,105,105,INF090I01320,DEBT,NORMAL,5000,1,0,Y,Y,Y,Y,Y,T1,19-07-2010 00:00:00,N,0,N,0,FISTIPQDP
B,4522,FTITISTIPQ-DR-Q-L1,105,105,INF090I01320,DEBT,NORMAL,200000,1,0,Y,N,N,N,N,L1,19-07-2010 00:00:00,N,0,N,0,FISTIPQDP
B,828,FTITISTIPW-DR-W,107,107,INF090I01353,DEBT,NORMAL,5000,1,0,Y,Y,Y,Y,Y,T1,19-07-2010 00:00:00,N,0,N,0,FISTIPWDP
B,4523,FTITISTIPW-DR-W-L1,107,107,INF090I01353,DEBT,NORMAL,200000,1,0,Y,N,N,N,N,L1,19-07-2010 00:00:00,N,0,N,0,FISTIPWDP
B,7430,255-DR,255,255,INF903J01ES1,DEBT,NORMAL,1000,1,0,Y,N,N,Y,Y,T1,18-12-2013 00:00:00,N,0,N,0,S255
